title,url,paroles
"L'amour Et La Guerre (3Ème Partie) (Bof ""tu Ne Tueras Point"")",https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-amour-et-la-guerre-3eme-partie-bof-tu-ne-tueras-point.html,Rien ne pourra payer les larmes des mères Rien ne remplacera leurs espoirs déchirés Leur bonheur n'est plus rien qu'un vieux rêve éphémère Elles auront demain tant de fils à pleurer Tout ce que l'on apprend dans le regard des femmes Ni le feu ni le fer n'y pourront jamais rien Car l'amour et lui seul survit parmi les flammes Et je veux comme vous voir survivre le mien
L'amour Fait Mal,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-amour-fait-mal.html,"Laissez-moi vous dire Laissez-moi vous dire Ces mots L’amour est le pire L’amour est le pire Des maux C’est une agonie Une maladie Ignorée du corps médical Ay ay ay, l’amour, l’amour, l’amour L’amour fait mal Laissez-moi vous dire Laissez-moi vous dire Sans fard L’amour est la pire L’amour est la pire Des tares Lorsque goutte à goutte Il sème le doute Que ce soit physique ou verbal Ay ay ay, l’amour, l’amour, l’amour L’amour fait mal C’est un mal encore inconnu Dont on ne sait rien à ce jour Et l’on dit dans les instituts Que seul l’amour Peut sauver l’amour Mais aussi Laissez-moi vous dire Laissez-moi vous dire Qu’un jour On peut le maudire On peut le maudire L’amour Car lorsqu’il déverse Ses folies perverses Sur la santé et le moral Ay ay ay, l’amour, l’amour, l’amour L’amour fait mal Laissez-moi vous dire Laissez-moi vous dire enfin L’amour peut séduire L’amour peut séduire Très bien Mais passé le charme Vient le temps des larmes Et parfois le geste fatal Ay ay ay, l’amour, l’amour, l’amour L’amour fait mal Laissez-moi vous dire Laissez-moi vous dire Ceci L’amour peut détruire L’amour peut détruire La vie Pour quelques je t’aime Combien de problèmes De longs procès et de scandales ? Ay ay ay, l’amour, l’amour, l’amour L’amour fait mal Car les amours comme le feu Qui brûle dans la cheminée Naissent et meurent et peu à peu Finissent en cendre et en fumée Et pourtant Love amour ou liebe Love amour ou liebe Ou amor Si l’amour inhibe Si l’amour inhibe À mort Il vaut mieux quand même Vivre de je t’aime Bien que sachant qu’en général Ay ay ay, l’amour, l’amour, l’amour L’amour, l’amour, l’amour L’amour, l’amour, l’amour Fait mal"
L'amour Nous Emporte,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-amour-nous-emporte.html,"Ferme les rideaux ma blonde Pour que dans l’intimité On fasse le tour du monde Dans la mi-obscurité Une fois fermée la porte Le voyage est commencé Le bateau qui nous emporte Est dans la chambre à coucher Le lit est encore à l’ancre Dans la baie de nos désirs Et ton corsage s’échancre En attendant le plaisir Quand nous larguons les amarres On est pris par le courant Tandis que je tiens la barre Tu as les cheveux mouvants L’amour nous emporte Où il veut Quand il veut L’amour nous emporte Suivons-le Tous les deux Soudain ça tangue et ça roule Le lit cingle dans le vent Et nos deux coeurs, de la houle Épousent le mouvement C’est l’orage dans nos têtes Nous sommes entre ciel et eau C’est le vent c’est la tempête Et tu t’agrippes à ma peau Je murmure, tu divagues L’amour me pousse où je vais Tantôt au creux de la vague Tantôt porté au sommet Mais peu à peu ça se calme Et au port de nos amours C’est la rentrée triomphale À l’heure où paraît le jour L’amour nous emporte Où il veut Quand il veut L’amour nous emporte Suivons-le Tous les deux"
L'émigrant,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-emigrant.html,"Toutes les gares se ressemblent Et tous les ports crèvent d'ennui Toutes les routes se rassemblent Pour mener vers l'infini Dans la cohue de l'existence Se trouve toujours un passant Qui n'a pas eu de ligne de chance Et qui devint un émigrant Regarde-le comme il promène Son cœur au-delà des saisons Il traverse des murs de haine Des gouffres d'incompréhension A chaque nouvelle frontière Espérant enfin se fixer Il fait une courte prière Vers ce ciel qui l'a oublié Regarde-le, il déambule Sans jamais savoir ou il va Il marche comme un somnambule Et les gens le montrent du doigt Le monde entier file la haine Le ciel là-haut n'y comprend rien Les heureux forment une chaîne En se tenant par la main Pas moyen d'enter dans la danse Le calendrier a son clan Si tu n'a pas de ligne de chance Tu resteras un émigrant Regarde-le comme il promène Son coeur au-delà des saisons Il traverse des murs de haine Des gouffres d'incompréhension A chaque nouvelle frontière Espérant enfin se fixer Il fait une courte prière Vers ce ciel qui l'a oublié Regarde-le, il déambule Sans jamais savoir ou il va Il marche comme un somnambule Et les gens le montrent du doigt Mais pour écouter sa misère Le ciel un jour le fait tomber Les bras en croix, face contre terre Pour embrasser la liberté"
L'enfant Maquillé,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-enfant-maquille.html,"Je suis l'enfant dressé sur les places publiques Maquillé par le temps, j'ai cinq siècles et demi Je connais de la vie paroles et musique Je fais peur quelquefois mais j'ai beaucoup d'amis Je joue du tambourin pour les anniversaires De ces dieux moribonds tournant au gré des vents Que sont l'orgueil, la peur ou le désir de plaire Vieillard, l'âge est venu d'avoir peur des enfants L'enfant maquillé Je suis l'enfant maquillé Je n'ai pas de parents, je n'ai pas de patrie Je parle avec les mains pour quelques initiés Et je sais travestir ma sagesse en folie Pour faire peur aux notaires, aux prêtres, aux épiciers Je suis né, j'en ai peur, dans une cathédrale À deux pas d'un bordel et d'un bain de vapeur Ne vous étonnez pas si j'aime le scandale Je suis de ces enfants dont il faut avoir peur L'enfant maquillé Je suis l'enfant maquillé Un enfant qui ressemble à vos rêves imbéciles Ceux que vous oubliez à l'instant du réveil Je n'ai pas pour mission de vous laisser tranquille Archange déguisé ou diable, c'est pareil Que ça vous plaise ou non, je suis de votre époque Un enfant maquillé qui a beaucoup vécu Je vous laisse en partant mon rire et ma défroque Je suis l'enfant trouvé que vous avez perdu L'enfant maquillé Je suis l'enfant maquillé Je suis l'enfant maquillé, perdu"
L'enfant Prodigue,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-enfant-prodigue.html,"Je reviens chez mon père Honteux et repentant Je suis parti naguère Comme un mauvais enfant J'avais un lit de plume La table et le pain blanc La grande salle commune Et son feu de sarments Mais quand loin de sa cage Un oiseau veut s'enfuir Qui peut le retenir Si belle soit la cage Je rêvais de voyages Et je voulais savoir Où vont les grands nuages Qu'on voit courir le soir Je reviens chez mon père Qui fait tuer le veau gras Je craignais sa colère Mais il m'ouvre les bras Louons la destinée Un fils nous est rendu Que pendant tant d'années Nous avons cru perdu Alors mes jeunes frères S'en vinrent tout autour Et jusqu'au petit jour En cercle m'écoutèrent J'ai dit j'avais pour couche Les sables, les déserts Je garde dans ma bouche Le goût des fruits amers Je reviens chez mon père Implorer son pardon J'ai parcouru la terre Vers les quatre horizons Jetant, jetant mon héritage Et gaspillant mes jours J'ai offert en partage Mes biens et mes amours Je n'ai plus de fortune Mais j'ai d'autres trésors J'ai troqué mes louis d'or Pour de beaux clairs de lune Je reviens chez mon père Sans le moindre regret Si c'était à refaire Je recommencerais Si c'était à refaire Je recommencerais"
L'indifférence,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-indifference.html,"L’indifférence, l’indifférence L’indifférence C’est tout ce qu’il reste à présent De cet amour tendre et violent En alternance L’indifférence, l’indifférence L’indifférence, l’indifférence Peu à peu nous a fait sombrer Dans un monde froid et figé Sans résonance Que reste-t-il de nos folies Où le bonheur jouait sa vie ? Et de nos rires insouciants Qui venaient au premier tourment Sécher les peines Que l’amour traîne ? L’indifférence, l’indifférence, l’indifférence De ce qui est, de ce qui fut Il reste à nos amours perdues Dans leur silence L’indifférence Ce qui devait être un chef-d’oeuvre Notre amour Je ne sais par quelle manoeuvre Fut un four Nous offrons l’image d’un couple Résigné Nos sentiments flottent en eau trouble Avortés L’indifférence, l’indifférence L’indifférence, l’indifférence Que reste-t-il de nos folies Où le bonheur jouait sa vie ? Et de nos rires insouciants Qui venaient au premier tourment Sécher les peines Que l’amour traîne ? L’indifférence, l’indifférence, l’indifférence De ce qui est, de ce qui fut Il reste à nos amours perdues Dans leur silence L’indifférence"
L'instant Présent,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-instant-present.html,"L’instant présent est impalpable Il est léger, insaisissable Suspendu dans l’air et le temps Il ne dispose simplement Que d’un très court moment sur terre L’instant présent a des œillères L’instant présent est si fragile Qu’il ne peut rester immobile Sans une plainte sans un cri À peine arrivé qu’il s’enfuit Avant que d’entrer dans l’histoire L’instant présent n’a pas de gloire Il ne peut durant ce passage Que mener une vie très sage Car déjà près de lui se tient Le suivant qu’en fera ni moins Ni davantage L’instant présent n’a pas de rêve À peine arrivé qu’il s’achève Il est sauvage il est craintif Il est sans force il est captif De la seconde qui va naître L’instant présent doit disparaître L’instant présent il faut le prendre Avec des gestes et des mots tendres Lui faire un futur, un passé Dans nos coeurs et dans nos pensées Et lui bâtir une existence L’instant présent est notre chance L’instant présent ne se repose Pas en chemin, il se propose Pour le saisir il faut vouloir Tu vois, il est déjà trop tard Prends le prochain il passe ensuite L’instant présent disparaît vite Pour notre amour sans fausse honte Si nous sommes sincères et prompts En les alignant bout à bout Nous pourrons en avoir beaucoup À notre compte L’instant présent peut être nôtre Si nous l’enchaînons avec d’autres Viens tandis que je le saisis Écoute les mots que je dis Je ne les dirai plus de même L’instant présent est un problème Mais si tu m’aimes et si je t’aime L’instant présent de nos vingt ans Vivra longtemps"
L'instinct Du Chasseur,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-instinct-du-chasseur.html,"Qu'il soit brut ou qu' il soit tendre Qu'il soit fidèle ou coureur Bien qu'il se calme en septembre Dès que le monde est en fleurs Et que le printemps s'éveille Même l'homme le meilleur Découvre qu'en lui sommeille L'instinct du chasseur Soudain pris d'un second souffle Il a besoin de grand air Et faisant fi aux pantoufles Qui étaient son univers Le vieillard le moins agile Sent que monte de son cœur Jusqu'en son regard sénile L'instinct du chasseur On peut le voir en terrasse Ou dans les allées du bois Lorgnant les jambes qui passent A l'affût des beaux minois Quelle est la force nouvelle Qui le sort de sa torpeur Et qui lui donne des ailes? L'instinct du chasseur! Il marche durant des heures L'oeil fixe et le torse droit Ou bien s'arrête et demeure Dans un coin guettant sa proie Oubliant ses rhumatismes Et les conseils du docteur Il est rempli d’héroïsme L'instinct du chasseur Traînant une âme lyrique Et la jambe tous les jours Avec un regard lubrique Qu'il croit être de velours Bouche ouverte en cul de poule Attaquant avec ferveur C'est ainsi que se défoule L'instinct du chasseur Mais à l'âge où les artères Ne sont plus ce qu'elles étaient L'amour devient secondaire Mieux vaut déclarer forfait Car si l’on n'y prend pas garde Il est fait pour son malheur L’infarctus du myocarde L'instinct du chasseur Au bout de cette vadrouille Harassé, regard flapi Grand-papa rentre bredouille Pour être heureux dans son nid Car il sait bien qu'en famille Dans un douillet intérieur On soigne à la camomille L'instinct du chasseur"
L'istrione,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-l-istrione.html,"Io sono un istrione, Ma la genialita'e' nata insieme a me, Nel teatro che vuoi Dove un altro cadra', io mi surclassero'. Io sono un istrione, Ma la teatralita' scorre dentro di me Quattro tavole in croce E qualche spettatore, chi sono lo vedrai Lo vedrai... INCISO: In una stanza di tre muri tengo il pubblico con me, Sull'orlo di un abisso scuro Col mio frak e con i miei tics, E la commedia brillera',del fuoco sacro acceso in me E parlo e piango e ridero' Del personaggio che vivro'. Perdonatemi se, con nessuno di voi Non ho niente in comune, Io sono un istrione a cui la scena da' La giusta dimensione. La vita torna in me, Ad ogni eco di scena che io sentiro', E ancora moriro' di gioia e di paura Quando il sipario sale, Paura che potro' Non ricordare piu' la parte che so' gia' Poi, quando tocca a me puntuale sono la' Nel sogno sempre uguale... uguale. Io sono un istrione Ed ho scelto ormai la vita che faro', Procuratemi voi sei repliche in citta' Ed un successo faro' Io sono un istrione E l'arte, l'arte sola e' la vita per me Se mi date un teatro e un ruolo adatto a me Il genio si vedra'... si vedra'... INCISO: Con il mio viso ben truccato e la maschera che ho, Sono enfatico e discreto versi e prosa vi diro', Con tenerezza e con furore, E mentre agli altri mentiro' Fino a che sembri verita' fino a che io ci credero' Non e' per vanita' Quel che valgo lo so' e ad essere sincero Solo un vero istrione e' grande come me Ed io ne sono fiero..."
